,,PlusMinus,PlusMinus,GameID,Team,Seconds
Guerschon Yabusele,Away,-0.4444444444444444,4.501270699313332,18,BOS,93.94444444444444
Guerschon Yabusele,Home,0.35,5.050013027601747,20,BOS,102.35
Harrison Barnes,Away,-6.714285714285714,12.251221856402319,35,DAL,651.8857142857142
Harrison Barnes,Home,-0.8378378378378378,12.850666894742844,37,DAL,655.2162162162163
Hassan Whiteside,Away,-2.7857142857142856,9.538837349982334,28,MIA,423.7857142857143
Hassan Whiteside,Home,-0.037037037037037035,9.221552853887301,27,MIA,431.8888888888889
Henry Ellenson,Away,1.3529411764705883,8.845487383905057,17,DET,158.11764705882354
Henry Ellenson,Home,-1.631578947368421,8.870741709661722,19,DET,158.52631578947367
Ian Clark,Away,-1.5128205128205128,10.869735373895516,39,NOP,365.35897435897436
Ian Clark,Home,0.475,8.929890745017474,40,NOP,388.575
Ian Mahinmi,Away,1.5135135135135136,7.6435216636981815,37,WAS,260.7027027027027
Ian Mahinmi,Home,-0.3333333333333333,7.881802269629952,39,WAS,244.92307692307693
Ike Anigbogu,Away,-2.2,3.271085446759225,5,IND,43.6
Ike Anigbogu,Home,-2.0,5.597618541248888,4,IND,70.25
Iman Shumpert,Away,2.2222222222222223,7.189884870040997,9,CLE,383.6666666666667
Iman Shumpert,Home,1.4,8.203657720797473,5,CLE,298.6
Isaiah Canaan,Away,2.5,10.57011223815872,12,PHX,433.75
Isaiah Canaan,Home,-4.0,9.66091783079296,7,PHX,395.2857142857143
Isaiah Hicks,Away,-1.1428571428571428,12.772738827004064,7,NYK,222.71428571428572
Isaiah Hicks,Home,-1.4444444444444444,4.216370213557839,9,NYK,261.1111111111111
Isaiah Taylor,Away,-0.7647058823529411,7.282435587953499,34,ATL,325.5
Isaiah Taylor,Home,0.5714285714285714,8.659948556123702,28,ATL,290.7142857142857
Isaiah Thomas,Away,-6.428571428571429,9.959257662437155,14,LAL,464.2142857142857
Isaiah Thomas,Home,-1.1428571428571428,13.944158649397261,14,LAL,520.5
Isaiah Whitehead,Away,-2.3333333333333335,8.760707733967616,9,BKN,265.6666666666667
Isaiah Whitehead,Home,0.5,4.03732584763727,6,BKN,83.5
Ish Smith,Away,-3.2,9.982548875476745,40,DET,452.9
Ish Smith,Home,3.769230769230769,8.957389006499897,39,DET,468.94871794871796
Ivan Rabb,Away,-5.444444444444445,8.535202001277671,18,MEM,302.3333333333333
Ivan Rabb,Home,-0.6875,5.629905268593187,16,MEM,227.0625
Ivica Zubac,Away,-0.5,5.033222956847166,16,LAL,150.5625
Ivica Zubac,Home,0.34782608695652173,7.62536851957258,23,LAL,158.17391304347825
J.J. Barea,Away,-1.0333333333333334,10.383950923497721,30,DAL,447.9
J.J. Barea,Home,1.0285714285714285,10.760728474918617,35,DAL,440.42857142857144
JJ Redick,Away,1.8,12.172292548339156,35,PHI,566.8571428571429
JJ Redick,Home,6.205128205128205,14.155488961752212,39,PHI,549.1538461538462
JR Smith,Away,-1.12,10.977974237870434,50,CLE,542.36
JR Smith,Home,-0.06666666666666667,11.920951761880882,45,CLE,570.8222222222222
JaKarr Sampson,Away,-0.6363636363636364,8.200886870000431,11,SAC,306.09090909090907
JaKarr Sampson,Home,-0.5,5.01426536422407,8,SAC,211.375
JaMychal Green,Away,-9.12,9.82479855603496,25,MEM,496.44
JaMychal Green,Home,-0.07407407407407407,10.144820299905707,27,MEM,510.44444444444446
JaVale McGee,Away,0.6944444444444444,8.56511010501973,36,GSW,194.75
JaVale McGee,Home,0.7142857142857143,7.106630824847472,35,GSW,184.54285714285714
Jabari Bird,Away,3.1666666666666665,6.306081720582652,6,BOS,82.5
Jabari Bird,Home,-2.2,8.899438184514796,5,BOS,325.2
Jabari Parker,Away,-4.421052631578948,11.44220156299421,19,MIL,415.94736842105266
Jabari Parker,Home,1.0625,9.29852138783366,16,MIL,455.25
Jack Cooley,Away,-2.25,9.673847907287634,4,SAC,170.0
Jack Cooley,Home,-5.0,2.8284271247461903,2,SAC,219.5
Jacob Pullen,Away,0.0,,1,PHI,67.0
Jacob Wiley,Away,3.3333333333333335,6.658328118479393,3,BKN,165.0
Jacob Wiley,Home,3.0,,1,BKN,24.0
Jae Crowder,Away,1.15,11.79645752997103,40,UTA,505.075
Jae Crowder,Home,-0.5581395348837209,11.489751801333957,43,UTA,485.09302325581393
Jahlil Okafor,Away,-7.545454545454546,8.65290282348804,11,PHI,251.45454545454547
Jahlil Okafor,Home,-4.428571428571429,8.391518481036815,14,BKN,210.21428571428572
Jake Layman,Away,1.1176470588235294,5.829690739451541,17,POR,93.82352941176471
Jake Layman,Home,-2.7142857142857144,4.103067734654746,14,POR,67.78571428571429
Jakob Poeltl,Away,1.2439024390243902,10.190143492132185,41,TOR,318.5121951219512
Jakob Poeltl,Home,3.911111111111111,10.767844011057397,45,TOR,343.02222222222224
Jalen Jones,Away,-2.6666666666666665,5.873670062235365,9,DAL,245.66666666666666
Jalen Jones,Home,-2.1666666666666665,14.958832396502967,6,DAL,216.16666666666666
Jamal Crawford,Away,-3.1315789473684212,10.557874101714457,38,MIN,423.2368421052632
Jamal Crawford,Home,-1.2903225806451613,8.438773798710715,31,MIN,391.2903225806452
Jamal Murray,Away,0.15789473684210525,14.037644978028215,38,DEN,620.2631578947369
Jamal Murray,Home,5.757575757575758,12.663999918643162,33,DEN,635.8787878787879
Jameel Warney,Away,-1.0,2.8284271247461903,2,DAL,225.0
Jameel Warney,Home,-1.0,,1,DAL,107.0
Jameer Nelson,Away,-0.5454545454545454,11.899288785178447,22,DET,389.54545454545456
Jameer Nelson,Home,-3.1153846153846154,11.927537627111215,26,DET,354.88461538461536
Jamel Artis,Away,4.0,12.884098726725126,5,ORL,384.2
Jamel Artis,Home,-3.4444444444444446,11.587828863845797,9,ORL,301.22222222222223
James Ennis III,Away,-3.0277777777777777,11.539958185393695,36,MEM,413.30555555555554
James Ennis III,Home,-2.6176470588235294,9.429208989872272,34,MEM,355.6764705882353
James Harden,Away,5.722222222222222,11.799784770703264,36,HOU,654.6388888888889
James Harden,Home,7.511111111111111,12.350234120383417,45,HOU,663.1333333333333
James Johnson,Away,-1.8285714285714285,10.277003781389256,35,MIA,492.7142857142857
James Johnson,Home,1.457142857142857,11.062237985312803,35,MIA,487.8857142857143
James Michael McAdoo,Away,-0.5,0.7071067811865476,2,PHI,93.0
James Michael McAdoo,Home,2.0,,1,PHI,154.0
James Webb III,Away,-3.75,6.18465843842649,4,BKN,246.25
James Webb III,Home,-3.0,6.0,6,BKN,190.33333333333334
James Young,Away,-1.3333333333333333,5.686240703077327,3,PHI,170.33333333333334
James Young,Home,-7.333333333333333,11.930353445448853,3,PHI,146.66666666666666
Jamil Wilson,Away,-3.5,5.477225575051661,8,LAC,328.125
Jamil Wilson,Home,4.833333333333333,9.239408350466315,6,LAC,276.6666666666667
Jared Dudley,Away,3.263157894736842,9.17025448128142,19,PHX,299.3157894736842
Jared Dudley,Home,-2.8,7.365459931328117,25,PHX,237.72
Jarell Eddie,Away,-4.5,0.7071067811865476,2,BOS,42.0
Jarell Eddie,Home,11.0,,1,CHI,23.0
Jarell Martin,Away,-6.323529411764706,11.58818779001637,34,MEM,416.38235294117646
Jarell Martin,Home,-1.5142857142857142,9.014274394378223,35,MEM,373.54285714285714
Jarrett Allen,Away,-1.9333333333333333,9.86786261779511,30,BKN,401.6
Jarrett Allen,Home,-1.911764705882353,8.058000530467815,34,BKN,347.0882352941176
Jarrett Jack,Away,-2.4814814814814814,9.970612088187234,27,NYK,464.44444444444446
Jarrett Jack,Home,1.935483870967742,9.605330061554254,31,NYK,474.80645161290323
Jason Smith,Away,-1.9285714285714286,7.426193617752748,14,WAS,199.92857142857142
Jason Smith,Home,-3.3333333333333335,6.230853024407228,18,WAS,99.16666666666667
Jason Terry,Away,-0.7741935483870968,8.913322154390976,31,MIL,280.64516129032256
Jason Terry,Home,1.55,8.756801867540934,20,MIL,322.6
Jawun Evans,Away,0.6666666666666666,10.864314673891462,21,LAC,314.95238095238096
Jawun Evans,Home,1.0,7.238784428341543,21,LAC,283.6190476190476
Jaylen Brown,Away,1.4,10.204381988376653,35,BOS,572.2
Jaylen Brown,Home,4.225,9.707220416016533,40,BOS,574.4
Jaylen Morris,Away,-16.0,4.242640687119285,2,ATL,292.0
Jaylen Morris,Home,-2.25,8.301606270274847,4,ATL,211.5
Jayson Tatum,Away,3.341463414634146,10.746184802285788,41,BOS,552.9024390243902
Jayson Tatum,Home,4.5227272727272725,12.15689800620176,44,BOS,596.3863636363636
Jeff Green,Away,0.04081632653061224,11.088581183048678,49,CLE,460.734693877551
Jeff Green,Home,1.0,9.30116271801417,44,CLE,424.79545454545456
Jeff Teague,Away,-3.8285714285714287,12.462852365154225,35,MIN,622.1142857142858
Jeff Teague,Home,5.666666666666667,10.575734198917532,27,MIN,633.1481481481482
Jeff Withey,Away,3.8333333333333335,4.708148963941845,6,DAL,62.5
Jeff Withey,Home,-1.3333333333333333,1.1547005383792517,3,DAL,36.0
Jerami Grant,Away,-0.8048780487804879,10.543290549432662,41,OKC,365.3414634146341
Jerami Grant,Home,2.4864864864864864,9.58187415448107,37,OKC,357.13513513513516
Jeremy Evans,Home,-4.0,,1,ATL,94.0
Jeremy Lamb,Away,1.2285714285714286,13.83322027560023,35,CHA,456.45714285714286
Jeremy Lamb,Home,2.088235294117647,15.345254220588009,34,CHA,464.6764705882353
Jeremy Lin,Away,-8.0,,1,BKN,455.0
Jerian Grant,Away,-5.03125,9.361845610017633,32,CHI,430.0625
Jerian Grant,Home,-3.0,11.19611277079999,35,CHI,425.8285714285714
Jerryd Bayless,Away,0.35294117647058826,12.32852980118974,17,PHI,450.1764705882353
Jerryd Bayless,Home,-3.25,7.275590046608989,20,PHI,385.05
Jimmy Butler,Away,0.5769230769230769,10.673979864785494,26,MIN,696.7307692307693
Jimmy Butler,Home,8.68,9.3305948363435,25,MIN,684.96
Joakim Noah,Away,0.5,4.654746681256314,4,NYK,114.0
Joakim Noah,Home,-4.0,4.242640687119285,2,NYK,32.0
Jodie Meeks,Away,-1.5,10.232999839454981,36,WAS,278.0833333333333
Jodie Meeks,Home,-1.8,7.082704701055447,35,WAS,239.5142857142857
Joe Harris,Away,-2.8857142857142857,11.478295191543111,35,BKN,476.48571428571427
Joe Harris,Home,-1.6111111111111112,10.810782389495031,36,BKN,461.6111111111111
Joe Ingles,Away,0.9285714285714286,14.918302488182759,42,UTA,601.2142857142857
Joe Ingles,Home,6.119047619047619,15.158033177248134,42,UTA,564.547619047619
Joe Johnson,Away,-4.36,11.309582957238815,25,HOU,361.2
Joe Johnson,Home,1.04,9.212672431674392,25,HOU,359.36
Joe Young,Away,-1.3636363636363635,5.876064884609302,22,IND,158.54545454545453
Joe Young,Home,-1.4615384615384615,4.216451296820768,26,IND,207.6153846153846
Joel Bolomboy,Away,-2.3333333333333335,2.6583202716502514,6,MIL,111.5
Joel Embiid,Away,5.5,12.836440065235653,32,PHI,576.21875
Joel Embiid,Home,8.82857142857143,11.808485768059077,35,PHI,528.8285714285714
Joffrey Lauvergne,Away,0.20689655172413793,7.33085119957736,29,SAS,195.6206896551724
Joffrey Lauvergne,Home,-2.76,6.372336044706578,25,SAS,139.84
John Collins,Away,-4.088235294117647,9.163060382826396,34,ATL,421.79411764705884
John Collins,Home,-1.7058823529411764,10.880979823762827,34,ATL,439.2647058823529
John Henson,Away,2.142857142857143,10.911793019057697,35,MIL,521.7714285714286
John Henson,Home,2.611111111111111,10.120072777202395,36,MIL,485.5833333333333
John Holland,Away,0.7142857142857143,5.730197626187498,14,CLE,169.0
John Holland,Home,-5.25,6.273527146441853,8,CLE,141.0
John Wall,Away,-2.5,13.933666381233959,18,WAS,651.8333333333334
John Wall,Home,5.875,8.974904625870865,24,WAS,651.125
Johnathan Motley,Away,-2.75,7.704358692139331,8,DAL,303.25
Johnathan Motley,Home,1.0,9.16515138991168,3,DAL,197.66666666666666
Johnny O'Bryant III,Away,-0.5,4.669870694964938,14,CHA,156.21428571428572
Johnny O'Bryant III,Home,-3.8823529411764706,5.977900477395643,17,CHA,187.58823529411765
Jon Leuer,Away,-2.0,9.273618495495704,5,DET,295.2
Jon Leuer,Home,4.666666666666667,7.505553499465135,3,DET,303.6666666666667
Jonas Jerebko,Away,0.16216216216216217,7.127854256808728,37,UTA,251.97297297297297
Jonas Jerebko,Home,0.9,9.561675639010195,40,UTA,265.6
Jonas Valanciunas,Away,0.15789473684210525,10.975467276365327,38,TOR,408.2631578947368
Jonas Valanciunas,Home,4.068181818181818,9.416456962871715,44,TOR,452.84090909090907
Jonathan Gibson,Away,5.0,,1,BOS,115.0
Jonathan Gibson,Home,-1.0,2.6457513110645907,3,BOS,274.6666666666667
Jonathan Isaac,Away,-3.642857142857143,10.594680398542128,14,ORL,330.07142857142856
Jonathan Isaac,Home,-7.222222222222222,5.585198693372013,9,ORL,312.44444444444446
Jonathon Simmons,Away,-4.1875,12.322121465857853,32,ORL,537.28125
Jonathon Simmons,Home,-3.8,11.05667219374799,25,ORL,584.12
Jordan Bell,Away,0.8787878787878788,7.227368019192636,33,GSW,209.36363636363637
Jordan Bell,Home,3.6176470588235294,8.43159536247478,34,GSW,265.0
Jordan Clarkson,Away,-2.4680851063829787,9.484199821464593,47,LAL,393.7659574468085
Jordan Clarkson,Home,-0.020833333333333332,10.865697700784,48,LAL,404.2083333333333
Jordan Crawford,Away,-1.0,7.211102550927978,3,NOP,184.33333333333334
Jordan Crawford,Home,-5.333333333333333,6.6583281184793925,3,NOP,275.0
Jordan Mickey,Away,-0.8333333333333334,4.833908011812665,6,MIA,238.16666666666666
Jordan Mickey,Home,-2.142857142857143,4.400299690093547,14,MIA,259.42857142857144
Jose Calderon,Away,0.23529411764705882,6.040564009034013,34,CLE,276.70588235294116
Jose Calderon,Home,1.7666666666666666,9.07320166786494,30,CLE,299.9
Josh Gray,Away,-14.0,,1,PHX,291.0
Josh Gray,Home,-10.333333333333334,7.76745346515403,3,PHX,304.3333333333333
Josh Hart,Away,-4.333333333333333,9.825398797934948,27,LAL,420.51851851851853
Josh Hart,Home,1.15625,11.013508933680404,32,LAL,423.65625
Josh Huestis,Away,2.0,7.6773157073672715,35,OKC,239.14285714285714
Josh Huestis,Home,2.4193548387096775,8.693960330974553,31,OKC,246.29032258064515
Josh Jackson,Away,-4.918918918918919,8.067005428074076,37,PHX,440.7837837837838
Josh Jackson,Home,-9.142857142857142,10.457597455334334,35,PHX,457.25714285714287
Josh Magette,Away,-2.2222222222222223,9.175753072333869,9,ATL,184.44444444444446
Josh Magette,Home,2.5714285714285716,5.19156825558337,7,ATL,226.42857142857142
Josh McRoberts,Home,-0.5,3.5355339059327378,2,DAL,58.0
Josh Richardson,Away,-1.1578947368421053,12.91662728087114,38,MIA,580.5526315789474
Josh Richardson,Home,1.1025641025641026,10.888900364458229,39,MIA,611.6923076923077
Josh Smith,Home,-1.5,2.1213203435596424,2,NOP,57.0
Jrue Holiday,Away,2.9761904761904763,13.784912387237345,42,NOP,668.6904761904761
Jrue Holiday,Home,4.1395348837209305,13.975457050791434,43,NOP,686.2325581395348
Juan Hernangomez,Away,-3.5833333333333335,7.038315053184164,12,DEN,231.58333333333334
Juan Hernangomez,Home,3.8333333333333335,8.232051182218601,6,DEN,214.33333333333334
Juancho Hernangomez,Away,0.0,1.0,3,DEN,45.0
Juancho Hernangomez,Home,-3.5,3.5355339059327378,2,DEN,385.0
Julius Randle,Away,-1.9714285714285715,10.928876252133783,35,LAL,523.2857142857143
Julius Randle,Home,0.4,13.543472266211536,40,LAL,463.125
Julyan Stone,Away,1.8181818181818181,6.794382706591995,11,CHA,164.54545454545453
Julyan Stone,Home,3.0,7.280109889280518,9,CHA,130.88888888888889
Justin Anderson,Away,-2.0434782608695654,6.6296733833546035,23,PHI,213.34782608695653
Justin Anderson,Home,-2.4444444444444446,10.869396986478744,18,PHI,221.61111111111111
Justin Holiday,Away,-5.34375,13.613582816318937,32,CHI,603.0625
Justin Holiday,Home,0.8787878787878788,11.778575825830918,33,CHI,590.6363636363636
Justin Jackson,Away,-5.161290322580645,9.423717504939505,31,SAC,425.5806451612903
Justin Jackson,Home,-1.3870967741935485,8.647455962516139,31,SAC,391.5806451612903
Justin Patton,Home,3.0,,1,MIN,47.0
Justise Winslow,Away,-0.7941176470588235,10.128805044135433,34,MIA,414.11764705882354
Justise Winslow,Home,1.5483870967741935,14.247429498398228,31,MIA,441.35483870967744
Jusuf Nurkic,Away,1.2162162162162162,11.754751131954015,37,POR,524.4324324324324
Jusuf Nurkic,Home,2.4473684210526314,10.859539008734169,38,POR,482.44736842105266
Kadeem Allen,Away,1.0,3.338091841585121,8,BOS,122.25
Kadeem Allen,Home,-3.2857142857142856,5.219012860502955,7,BOS,101.57142857142857
Karl-Anthony Towns,Away,-0.8461538461538461,12.044956274720096,39,MIN,682.5384615384615
Karl-Anthony Towns,Home,6.28125,12.197922549193738,32,MIN,689.75
Kawhi Leonard,Away,-5.25,13.200378782444085,4,SAS,355.25
Kawhi Leonard,Home,8.5,9.03696114115064,4,SAS,472.75
Kay Felder,Away,-4.857142857142857,7.492853738253347,7,CHI,200.71428571428572
Kay Felder,Home,-2.125,3.9074105418879577,8,CHI,105.625
Kelly Olynyk,Away,0.9444444444444444,8.09565825240187,36,MIA,430.6388888888889
Kelly Olynyk,Home,3.5,11.726648528641322,36,MIA,448.9166666666667
Kelly Oubre Jr.,Away,-1.65,12.720969967855318,40,WAS,499.85
Kelly Oubre Jr.,Home,-0.45,11.005709473979449,40,WAS,471.75
Kemba Walker,Away,0.7428571428571429,12.535462302047355,35,CHA,642.0571428571428
Kemba Walker,Home,3.8285714285714287,16.01008085787296,35,CHA,651.6857142857143
Kendrick Perkins,Home,3.0,,1,CLE,347.0
Kenneth Faried,Away,-6.071428571428571,7.0215523783703135,14,DEN,322.2142857142857
Kenneth Faried,Home,2.0,8.29019135649309,12,DEN,252.16666666666666
Kent Bazemore,Away,-4.6,8.105340938180081,30,ATL,512.4
Kent Bazemore,Home,0.21875,12.047578728765645,32,ATL,492.40625
Kentavious Caldwell-Pope,Away,-1.3,9.210750839887199,30,LAL,625.7666666666667
Kentavious Caldwell-Pope,Home,0.6216216216216216,11.684156774004684,37,LAL,595.7297297297297
Kevin Durant,Away,2.261904761904762,15.833061309479378,42,GSW,693.547619047619
Kevin Durant,Home,9.405405405405405,11.852002783072994,37,GSW,657.1891891891892
Kevin Love,Away,-1.4324324324324325,11.516993580841362,37,CLE,542.1891891891892
Kevin Love,Home,3.918918918918919,12.367920822250822,37,CLE,585.8648648648649
Kevon Looney,Away,2.5789473684210527,9.146352334356141,38,GSW,274.6842105263158
Kevon Looney,Home,1.048780487804878,9.481432432687045,41,GSW,274.2926829268293
Khem Birch,Away,-0.6153846153846154,8.057485769337537,13,ORL,242.69230769230768
Khem Birch,Home,0.36363636363636365,9.51462760848466,22,ORL,264.8636363636364
Khris Middleton,Away,1.146341463414634,12.958705521018981,41,MIL,701.4634146341464
Khris Middleton,Home,1.2439024390243902,11.793600993345667,41,MIL,701.3170731707318
Klay Thompson,Away,1.5555555555555556,15.217447455822121,45,GSW,671.8666666666667
Klay Thompson,Home,8.75,9.407443861113391,40,GSW,649.725
Kobi Simmons,Away,-8.894736842105264,13.560132483956641,19,MEM,393.4736842105263
Kobi Simmons,Home,-3.3333333333333335,10.174239603781283,12,MEM,360.3333333333333
Kosta Koufos,Away,-5.3,9.955591047418945,30,SAC,363.06666666666666
Kosta Koufos,Home,-1.2647058823529411,8.621006140849827,34,SAC,345.20588235294116
Kris Dunn,Away,-7.913043478260869,12.22111824774216,23,CHI,574.9130434782609
Kris Dunn,Home,-1.0833333333333333,10.688948647477252,24,CHI,540.25
Kristaps Porzingis,Away,-3.7142857142857144,12.546484994383317,21,NYK,581.5238095238095
Kristaps Porzingis,Home,3.52,10.859404526338755,25,NYK,578.32
Kyle Anderson,Away,-0.5526315789473685,10.438228513940768,38,SAS,465.4736842105263
Kyle Anderson,Home,5.27027027027027,11.337373418743693,37,SAS,514.918918918919
Kyle Collinsworth,Away,-2.125,7.491105837369184,16,DAL,291.1875
Kyle Collinsworth,Home,0.8,10.705138952858109,15,DAL,279.46666666666664
Kyle Korver,Away,0.6304347826086957,11.386851473231305,46,CLE,414.7608695652174
Kyle Korver,Home,5.119047619047619,10.818237494411093,42,CLE,411.23809523809524
Kyle Kuzma,Away,-4.588235294117647,8.308876768557841,34,LAL,579.5294117647059
Kyle Kuzma,Home,0.7567567567567568,12.12299331712127,37,LAL,570.6216216216217
Kyle Lowry,Away,1.7857142857142858,12.158577649254935,42,TOR,622.6904761904761
Kyle Lowry,Home,6.7560975609756095,11.222255762111462,41,TOR,608.219512195122
Kyle O'Quinn,Away,-2.3548387096774195,7.378113521746934,31,NYK,317.16129032258067
Kyle O'Quinn,Home,0.8,9.985117130137438,40,NYK,366.425
Kyle Singler,Away,0.6666666666666666,4.88535225614967,6,OKC,119.83333333333333
Kyle Singler,Home,0.0,4.396968652757639,4,OKC,27.5
Kyrie Irving,Away,3.5833333333333335,10.04302339141853,24,BOS,619.1666666666666
Kyrie Irving,Home,1.9230769230769231,12.531314621931976,26,BOS,588.0
LaMarcus Aldridge,Away,1.1388888888888888,11.105089638225163,36,SAS,603.0
LaMarcus Aldridge,Home,6.564102564102564,12.793491091371159,39,SAS,654.8717948717949
Lance Stephenson,Away,-0.7619047619047619,9.19121936179102,42,IND,395.5952380952381
Lance Stephenson,Home,-0.975609756097561,10.97380472962329,41,IND,468.1463414634146
Lance Thomas,Away,-5.083333333333333,6.124307541032118,36,NYK,343.0833333333333
Lance Thomas,Home,1.393939393939394,10.130212836915724,33,NYK,326.72727272727275
Langston Galloway,Away,-0.6153846153846154,8.546704268088012,26,DET,210.6153846153846
Langston Galloway,Home,2.433333333333333,8.993036897715818,30,DET,303.03333333333336
Larry Drew II,Away,-3.6666666666666665,6.506407098647712,3,NOP,152.0
Larry Drew II,Home,-1.5,4.08656334834051,6,NOP,147.33333333333334
Larry Nance Jr.,Away,-1.825,9.564591484031624,40,LAL,347.875
Larry Nance Jr.,Home,2.073170731707317,10.845252979765938,41,LAL,379.219512195122
Lauri Markkanen,Away,-9.633333333333333,12.794080887157408,30,CHI,551.6333333333333
Lauri Markkanen,Home,-1.9090909090909092,12.610421375700627,33,CHI,564.4242424242424
LeBron James,Away,0.14,13.636700181375799,50,CLE,733.12
LeBron James,Home,2.425531914893617,13.80570877643055,47,CLE,746.7021276595744
London Perrantes,Away,-0.2857142857142857,3.860668582611295,7,CLE,69.57142857142857
London Perrantes,Home,-2.6666666666666665,3.5023801430836525,6,CLE,146.66666666666666
Lonzo Ball,Away,-2.9565217391304346,10.346181820404547,23,LAL,678.6521739130435
Lonzo Ball,Home,2.64,15.296731677060954,25,LAL,576.72
Lorenzo Brown,Away,0.875,9.642724866817618,8,TOR,158.375
Lorenzo Brown,Home,1.5555555555555556,8.03291838485726,9,TOR,144.33333333333334
Lou Williams,Away,0.17142857142857143,12.636282295521134,35,LAC,622.1714285714286
Lou Williams,Home,2.861111111111111,11.128220953382511,36,LAC,593.8888888888889
Luc Mbah a Moute,Away,2.7419354838709675,11.851772699855168,31,HOU,459.19354838709677
Luc Mbah a Moute,Home,4.290322580645161,14.17319899996021,31,HOU,417.8709677419355
Lucas Nogueira,Away,-0.6538461538461539,9.094799866703204,26,TOR,159.76923076923077
Lucas Nogueira,Home,2.5,7.9158069708653205,26,TOR,140.80769230769232
Luis Montero,Away,-1.0,,1,DET,125.0
Luis Montero,Home,-4.0,,1,DET,13.0
Luke Babbitt,Away,-1.5384615384615385,8.011146081458104,26,MIA,282.03846153846155
Luke Babbitt,Home,0.391304347826087,7.177864524385702,23,MIA,252.47826086956522
Luke Kennard,Away,0.47058823529411764,10.427920836716545,34,DET,352.52941176470586
Luke Kennard,Home,1.8333333333333333,10.078265156832726,36,DET,376.52777777777777
Luke Kornet,Away,-1.5454545454545454,8.250619811427944,11,NYK,264.27272727272725
Luke Kornet,Home,-8.375,11.648881000827014,8,NYK,365.875
Luol Deng,Home,-7.0,,1,LAL,195.0
Malachi Richardson,Away,-5.181818181818182,12.40014662669907,11,TOR,280.1818181818182
Malachi Richardson,Home,-0.3076923076923077,6.00533950448287,13,SAC,182.15384615384616
Malcolm Brogdon,Away,-3.869565217391304,10.817932703811286,23,MIL,591.1304347826087
Malcolm Brogdon,Home,0.7037037037037037,10.53862790227827,27,MIL,564.8888888888889
Malcolm Delaney,Away,-4.875,11.109386943520763,24,ATL,339.5416666666667
Malcolm Delaney,Home,-1.2222222222222223,9.966610925150702,27,ATL,329.3703703703704
Malcolm Miller,Away,0.75,3.955105199973465,8,TOR,122.5
Malcolm Miller,Home,0.14285714285714285,5.520524474738834,7,TOR,189.71428571428572
Malik Beasley,Away,-0.1935483870967742,6.451973108224129,31,DEN,189.58064516129033
Malik Beasley,Home,-1.173913043478261,8.456585244180708,23,DEN,165.3913043478261
Malik Monk,Away,-3.0357142857142856,7.890369858754184,28,CHA,244.25
Malik Monk,Home,-2.962962962962963,8.308852931484408,27,CHA,261.85185185185185
Mangok Mathiang,Home,0.6666666666666666,4.041451884327381,3,CHA,74.0
Manu Ginobili,Away,-0.7,11.60900364015971,30,SAS,343.03333333333336
Manu Ginobili,Home,3.1666666666666665,10.3081105376855,36,SAS,402.3333333333333
MarShon Brooks,Away,-8.25,8.65544144839919,4,MEM,533.75
MarShon Brooks,Home,12.333333333333334,10.214368964029708,3,MEM,536.6666666666666
Marc Gasol,Away,-5.125,11.53326185570492,32,MEM,582.21875
Marc Gasol,Home,-3.973684210526316,10.310023572220576,38,MEM,573.0263157894736
Marcin Gortat,Away,-2.375,11.167001525786727,40,WAS,466.2
Marcin Gortat,Home,3.7804878048780486,10.342901418658961,41,WAS,511.9268292682927
Marco Belinelli,Away,-1.372093023255814,12.210501444041935,43,ATL,455.5348837209302
Marco Belinelli,Home,1.6585365853658536,12.394776633924389,41,ATL,450.4146341463415
Marcus Georges-Hunt,Away,0.6666666666666666,5.10228706888718,21,MIN,88.0
Marcus Georges-Hunt,Home,-0.2222222222222222,2.9416992999356393,18,MIN,90.16666666666667
Marcus Morris,Away,-4.241379310344827,11.028065406089373,29,BOS,502.48275862068965
Marcus Morris,Home,2.6470588235294117,10.084138018303426,34,BOS,478.2352941176471
Marcus Paige,Away,-0.5,10.606601717798213,2,CHA,118.5
Marcus Paige,Home,3.0,8.888194417315589,3,CHA,85.66666666666667
Marcus Smart,Away,0.7692307692307693,10.629422156665685,26,BOS,547.3846153846154
Marcus Smart,Home,5.0606060606060606,9.232887528894313,33,BOS,541.0
Mario Chalmers,Away,-3.6666666666666665,11.428708790383306,27,MEM,352.81481481481484
Mario Chalmers,Home,0.8055555555555556,11.224512574703748,36,MEM,380.6388888888889
Mario Hezonja,Away,-3.193548387096774,10.387233686401494,31,ORL,408.5483870967742
Mario Hezonja,Home,-2.161290322580645,9.882971126112324,31,ORL,411.16129032258067
Markel Brown,Away,-0.5,0.7071067811865476,2,HOU,160.0
Markel Brown,Home,-7.5,2.1213203435596424,2,HOU,93.5
Markelle Fultz,Away,-4.142857142857143,12.772738827004064,7,PHI,288.14285714285717
Markelle Fultz,Home,4.285714285714286,6.921326600064608,7,PHI,265.0
Markieff Morris,Away,-3.0833333333333335,13.419335729780794,36,WAS,506.27777777777777
Markieff Morris,Home,2.2162162162162162,8.724598478934066,37,WAS,508.27027027027026
Marquese Chriss,Away,-3.8181818181818183,9.615919565538654,33,PHX,398.6969696969697
Marquese Chriss,Home,-3.6470588235294117,12.157756852865772,34,PHX,377.44117647058823
Marquis Teague,Away,-8.333333333333334,7.767453465154029,3,MEM,424.3333333333333
